group	x	y
1	2007	43.828
1	2007	76.423
1	2007	72.301
1	2007	42.731
1	2007	75.32
1	2007	81.235
1	2007	79.829
1	2007	75.635
1	2007	64.062
1	2007	79.441
1	2007	56.728
1	2007	65.554
1	2007	74.852
1	2007	50.728
1	2007	72.39
1	2007	73.005
1	2007	52.295
1	2007	49.58
1	2007	59.723
1	2007	50.43
1	2007	80.653
1	2007	44.741
1	2007	50.651
1	2007	78.553
1	2007	72.961
1	2007	72.889
1	2007	65.152
1	2007	46.462
1	2007	55.322
1	2007	78.782
1	2007	48.328
1	2007	75.748
1	2007	78.273
1	2007	76.486
1	2007	78.332
1	2007	54.791
1	2007	72.235
1	2007	74.994
1	2007	71.338
1	2007	71.878
1	2007	51.579
1	2007	58.04
1	2007	52.947
1	2007	79.313
1	2007	80.657
1	2007	56.735
1	2007	59.448
1	2007	79.406
1	2007	60.022
1	2007	79.483
1	2007	70.259
1	2007	56.007
1	2007	46.388
1	2007	60.916
1	2007	70.198
1	2007	82.208
1	2007	73.338
1	2007	81.757
1	2007	64.698
1	2007	70.65
1	2007	70.964
1	2007	59.545
1	2007	78.885
1	2007	80.745
1	2007	80.546
1	2007	72.567
1	2007	82.603
1	2007	72.535
1	2007	54.11
1	2007	67.297
1	2007	78.623
1	2007	77.588
1	2007	71.993
1	2007	42.592
1	2007	45.678
1	2007	73.952
1	2007	59.443
1	2007	48.303
1	2007	74.241
1	2007	54.467
1	2007	64.164
1	2007	72.801
1	2007	76.195
1	2007	66.803
1	2007	74.543
1	2007	71.164
1	2007	42.082
1	2007	62.069
1	2007	52.906
1	2007	63.785
1	2007	79.762
1	2007	80.204
1	2007	72.899
1	2007	56.867
1	2007	46.859
1	2007	80.196
1	2007	75.64
1	2007	65.483
1	2007	75.537
1	2007	71.752
1	2007	71.421
1	2007	71.688
1	2007	75.563
1	2007	78.098
1	2007	78.746
1	2007	76.442
1	2007	72.476
1	2007	46.242
1	2007	65.528
1	2007	72.777
1	2007	63.062
1	2007	74.002
1	2007	42.568
1	2007	79.972
1	2007	74.663
1	2007	77.926
1	2007	48.159
1	2007	49.339
1	2007	80.941
1	2007	72.396
1	2007	58.556
1	2007	39.613
1	2007	80.884
1	2007	81.701
1	2007	74.143
1	2007	78.4
1	2007	52.517
1	2007	70.616
1	2007	58.42
1	2007	69.819
1	2007	73.923
1	2007	71.777
1	2007	51.542
1	2007	79.425
1	2007	78.242
1	2007	76.384
1	2007	73.747
1	2007	74.249
1	2007	73.422
1	2007	62.698
1	2007	42.384
1	2007	43.487
