group	x	y
1	1957	30.332
1	1957	59.28
1	1957	45.685
1	1957	31.999
1	1957	64.399
1	1957	70.33
1	1957	67.48
1	1957	53.832
1	1957	39.348
1	1957	69.24
1	1957	40.358
1	1957	41.89
1	1957	58.45
1	1957	49.618
1	1957	53.285
1	1957	66.61
1	1957	34.906
1	1957	40.533
1	1957	41.366
1	1957	40.428
1	1957	69.96
1	1957	37.464
1	1957	39.881
1	1957	56.074
1	1957	50.54896
1	1957	55.118
1	1957	42.46
1	1957	40.652
1	1957	45.053
1	1957	60.026
1	1957	42.469
1	1957	64.77
1	1957	62.325
1	1957	69.03
1	1957	71.81
1	1957	37.328
1	1957	49.828
1	1957	51.356
1	1957	44.444
1	1957	48.57
1	1957	35.983
1	1957	38.047
1	1957	36.667
1	1957	67.49
1	1957	68.93
1	1957	38.999
1	1957	32.065
1	1957	69.1
1	1957	44.779
1	1957	67.86
1	1957	44.142
1	1957	34.558
1	1957	33.489
1	1957	40.696
1	1957	44.665
1	1957	64.75
1	1957	66.41
1	1957	73.47
1	1957	40.249
1	1957	39.918
1	1957	47.181
1	1957	48.437
1	1957	68.9
1	1957	67.84
1	1957	67.81
1	1957	62.61
1	1957	65.5
1	1957	45.669
1	1957	44.686
1	1957	54.081
1	1957	52.681
1	1957	58.033
1	1957	59.489
1	1957	45.047
1	1957	39.486
1	1957	45.289
1	1957	38.865
1	1957	37.207
1	1957	52.102
1	1957	35.307
1	1957	42.338
1	1957	58.089
1	1957	55.19
1	1957	45.248
1	1957	61.448
1	1957	45.423
1	1957	33.779
1	1957	41.905
1	1957	45.226
1	1957	37.686
1	1957	72.99
1	1957	70.26
1	1957	45.432
1	1957	38.598
1	1957	37.802
1	1957	73.44
1	1957	40.08
1	1957	45.557
1	1957	59.201
1	1957	63.196
1	1957	46.263
1	1957	51.334
1	1957	65.77
1	1957	61.51
1	1957	68.54
1	1957	55.09
1	1957	64.1
1	1957	41.5
1	1957	48.945
1	1957	42.868
1	1957	39.329
1	1957	61.685
1	1957	31.57
1	1957	63.179
1	1957	67.45
1	1957	67.85
1	1957	34.977
1	1957	47.985
1	1957	66.66
1	1957	61.456
1	1957	39.624
1	1957	43.424
1	1957	72.49
1	1957	70.56
1	1957	48.284
1	1957	62.4
1	1957	42.974
1	1957	53.63
1	1957	41.208
1	1957	61.8
1	1957	47.1
1	1957	48.079
1	1957	42.571
1	1957	70.42
1	1957	69.49
1	1957	67.044
1	1957	57.907
1	1957	42.887
1	1957	45.671
1	1957	33.97
1	1957	44.077
1	1957	50.469
