group	x	y
1	2002	42.129
1	2002	75.651
1	2002	70.994
1	2002	41.003
1	2002	74.34
1	2002	80.37
1	2002	78.98
1	2002	74.795
1	2002	62.013
1	2002	78.32
1	2002	54.406
1	2002	63.883
1	2002	74.09
1	2002	46.634
1	2002	71.006
1	2002	72.14
1	2002	50.65
1	2002	47.36
1	2002	56.752
1	2002	49.856
1	2002	79.77
1	2002	43.308
1	2002	50.525
1	2002	77.86
1	2002	72.028
1	2002	71.682
1	2002	62.974
1	2002	44.966
1	2002	52.97
1	2002	78.123
1	2002	46.832
1	2002	74.876
1	2002	77.158
1	2002	75.51
1	2002	77.18
1	2002	53.373
1	2002	70.847
1	2002	74.173
1	2002	69.806
1	2002	70.734
1	2002	49.348
1	2002	55.24
1	2002	50.725
1	2002	78.37
1	2002	79.59
1	2002	56.761
1	2002	58.041
1	2002	78.67
1	2002	58.453
1	2002	78.256
1	2002	68.978
1	2002	53.676
1	2002	45.504
1	2002	58.137
1	2002	68.565
1	2002	81.495
1	2002	72.59
1	2002	80.5
1	2002	62.879
1	2002	68.588
1	2002	69.451
1	2002	57.046
1	2002	77.783
1	2002	79.696
1	2002	80.24
1	2002	72.047
1	2002	82
1	2002	71.263
1	2002	50.992
1	2002	66.662
1	2002	77.045
1	2002	76.904
1	2002	71.028
1	2002	44.593
1	2002	43.753
1	2002	72.737
1	2002	57.286
1	2002	45.009
1	2002	73.044
1	2002	51.818
1	2002	62.247
1	2002	71.954
1	2002	74.902
1	2002	65.033
1	2002	73.981
1	2002	69.615
1	2002	44.026
1	2002	59.908
1	2002	51.479
1	2002	61.34
1	2002	78.53
1	2002	79.11
1	2002	70.836
1	2002	54.496
1	2002	46.608
1	2002	79.05
1	2002	74.193
1	2002	63.61
1	2002	74.712
1	2002	70.755
1	2002	69.906
1	2002	70.303
1	2002	74.67
1	2002	77.29
1	2002	77.778
1	2002	75.744
1	2002	71.322
1	2002	43.413
1	2002	64.337
1	2002	71.626
1	2002	61.6
1	2002	73.213
1	2002	41.012
1	2002	78.77
1	2002	73.8
1	2002	76.66
1	2002	45.936
1	2002	53.365
1	2002	79.78
1	2002	70.815
1	2002	56.369
1	2002	43.869
1	2002	80.04
1	2002	80.62
1	2002	73.053
1	2002	76.99
1	2002	49.651
1	2002	68.564
1	2002	57.561
1	2002	68.976
1	2002	73.042
1	2002	70.845
1	2002	47.813
1	2002	78.471
1	2002	77.31
1	2002	75.307
1	2002	72.766
1	2002	73.017
1	2002	72.37
1	2002	60.308
1	2002	39.193
1	2002	39.989
