group	x	y
1	1997	41.763
1	1997	72.95
1	1997	69.152
1	1997	40.963
1	1997	73.275
1	1997	78.83
1	1997	77.51
1	1997	73.925
1	1997	59.412
1	1997	77.53
1	1997	54.777
1	1997	62.05
1	1997	73.244
1	1997	52.556
1	1997	69.388
1	1997	70.32
1	1997	50.324
1	1997	45.326
1	1997	56.534
1	1997	52.199
1	1997	78.61
1	1997	46.066
1	1997	51.573
1	1997	75.816
1	1997	70.426
1	1997	70.313
1	1997	60.66
1	1997	42.587
1	1997	52.962
1	1997	77.26
1	1997	47.991
1	1997	73.68
1	1997	76.151
1	1997	74.01
1	1997	76.11
1	1997	53.157
1	1997	69.957
1	1997	72.312
1	1997	67.217
1	1997	69.535
1	1997	48.245
1	1997	53.378
1	1997	49.402
1	1997	77.13
1	1997	78.64
1	1997	60.461
1	1997	55.861
1	1997	77.34
1	1997	58.556
1	1997	77.869
1	1997	66.322
1	1997	51.455
1	1997	44.873
1	1997	56.671
1	1997	67.659
1	1997	80
1	1997	71.04
1	1997	78.95
1	1997	61.765
1	1997	66.041
1	1997	68.042
1	1997	58.811
1	1997	76.122
1	1997	78.269
1	1997	78.82
1	1997	72.262
1	1997	80.69
1	1997	69.772
1	1997	54.407
1	1997	67.727
1	1997	74.647
1	1997	76.156
1	1997	70.265
1	1997	55.558
1	1997	42.221
1	1997	71.555
1	1997	54.978
1	1997	47.495
1	1997	71.938
1	1997	49.903
1	1997	60.43
1	1997	70.736
1	1997	73.67
1	1997	63.625
1	1997	75.445
1	1997	67.66
1	1997	46.344
1	1997	60.328
1	1997	58.909
1	1997	59.426
1	1997	78.03
1	1997	77.55
1	1997	68.426
1	1997	51.313
1	1997	47.464
1	1997	78.32
1	1997	72.499
1	1997	61.818
1	1997	73.738
1	1997	69.4
1	1997	68.386
1	1997	68.564
1	1997	72.75
1	1997	75.97
1	1997	74.917
1	1997	74.772
1	1997	69.72
1	1997	36.087
1	1997	63.306
1	1997	70.533
1	1997	60.187
1	1997	72.232
1	1997	39.897
1	1997	77.158
1	1997	72.71
1	1997	75.13
1	1997	43.795
1	1997	60.236
1	1997	78.77
1	1997	70.457
1	1997	55.373
1	1997	54.289
1	1997	79.39
1	1997	79.37
1	1997	71.527
1	1997	75.25
1	1997	48.466
1	1997	67.521
1	1997	58.39
1	1997	69.465
1	1997	71.973
1	1997	68.835
1	1997	44.578
1	1997	77.218
1	1997	76.81
1	1997	74.223
1	1997	72.146
1	1997	70.672
1	1997	71.096
1	1997	58.02
1	1997	40.238
1	1997	46.809
