group	x	y
1	1987	40.822
1	1987	72
1	1987	65.799
1	1987	39.906
1	1987	70.774
1	1987	76.32
1	1987	74.94
1	1987	70.75
1	1987	52.819
1	1987	75.35
1	1987	52.337
1	1987	57.251
1	1987	71.14
1	1987	63.622
1	1987	65.205
1	1987	71.34
1	1987	49.557
1	1987	48.211
1	1987	53.914
1	1987	54.985
1	1987	76.86
1	1987	50.485
1	1987	51.051
1	1987	72.492
1	1987	67.274
1	1987	67.768
1	1987	54.926
1	1987	47.412
1	1987	57.47
1	1987	74.752
1	1987	54.655
1	1987	71.52
1	1987	74.174
1	1987	71.58
1	1987	74.8
1	1987	50.04
1	1987	66.046
1	1987	67.231
1	1987	59.797
1	1987	63.154
1	1987	45.664
1	1987	46.453
1	1987	46.684
1	1987	74.83
1	1987	76.34
1	1987	60.19
1	1987	49.265
1	1987	74.847
1	1987	55.729
1	1987	76.67
1	1987	60.782
1	1987	45.552
1	1987	41.245
1	1987	53.636
1	1987	64.492
1	1987	76.2
1	1987	69.58
1	1987	77.23
1	1987	58.553
1	1987	60.137
1	1987	63.04
1	1987	65.044
1	1987	74.36
1	1987	75.6
1	1987	76.42
1	1987	71.77
1	1987	78.67
1	1987	65.869
1	1987	59.339
1	1987	70.647
1	1987	69.81
1	1987	74.174
1	1987	67.926
1	1987	57.18
1	1987	46.027
1	1987	66.234
1	1987	49.35
1	1987	47.457
1	1987	69.5
1	1987	46.364
1	1987	56.145
1	1987	68.74
1	1987	69.498
1	1987	60.222
1	1987	74.865
1	1987	62.677
1	1987	42.861
1	1987	58.339
1	1987	60.835
1	1987	52.537
1	1987	76.83
1	1987	74.32
1	1987	62.008
1	1987	44.555
1	1987	46.886
1	1987	75.89
1	1987	67.734
1	1987	58.245
1	1987	71.523
1	1987	67.378
1	1987	64.134
1	1987	64.151
1	1987	70.98
1	1987	74.06
1	1987	74.63
1	1987	71.913
1	1987	69.53
1	1987	44.02
1	1987	61.728
1	1987	66.295
1	1987	55.769
1	1987	71.218
1	1987	40.006
1	1987	73.56
1	1987	71.08
1	1987	72.25
1	1987	44.501
1	1987	60.834
1	1987	76.9
1	1987	69.011
1	1987	51.744
1	1987	57.678
1	1987	77.19
1	1987	77.41
1	1987	66.974
1	1987	73.4
1	1987	51.535
1	1987	66.084
1	1987	56.941
1	1987	69.582
1	1987	66.894
1	1987	63.108
1	1987	51.509
1	1987	75.007
1	1987	75.02
1	1987	71.918
1	1987	70.19
1	1987	62.82
1	1987	67.046
1	1987	52.922
1	1987	50.821
1	1987	62.351
