group	x	y
1	1977	38.438
1	1977	68.93
1	1977	58.014
1	1977	39.483
1	1977	68.481
1	1977	73.49
1	1977	72.17
1	1977	65.593
1	1977	46.923
1	1977	72.8
1	1977	49.19
1	1977	50.023
1	1977	69.86
1	1977	59.319
1	1977	61.489
1	1977	70.81
1	1977	46.137
1	1977	45.91
1	1977	31.22
1	1977	49.355
1	1977	74.21
1	1977	46.775
1	1977	47.383
1	1977	67.052
1	1977	63.96736
1	1977	63.837
1	1977	50.939
1	1977	47.804
1	1977	55.625
1	1977	70.75
1	1977	52.374
1	1977	70.64
1	1977	72.649
1	1977	70.71
1	1977	74.69
1	1977	46.519
1	1977	61.788
1	1977	61.31
1	1977	53.319
1	1977	56.696
1	1977	42.024
1	1977	44.535
1	1977	44.51
1	1977	72.52
1	1977	73.83
1	1977	52.79
1	1977	41.842
1	1977	72.5
1	1977	51.756
1	1977	73.68
1	1977	56.029
1	1977	40.762
1	1977	37.465
1	1977	49.923
1	1977	57.402
1	1977	73.6
1	1977	69.95
1	1977	76.11
1	1977	54.208
1	1977	52.702
1	1977	57.702
1	1977	60.413
1	1977	72.03
1	1977	73.06
1	1977	73.48
1	1977	70.11
1	1977	75.38
1	1977	61.134
1	1977	56.155
1	1977	67.159
1	1977	64.766
1	1977	69.343
1	1977	66.099
1	1977	52.208
1	1977	43.764
1	1977	57.442
1	1977	46.881
1	1977	43.767
1	1977	65.256
1	1977	41.714
1	1977	50.852
1	1977	64.93
1	1977	65.032
1	1977	55.491
1	1977	73.066
1	1977	55.73
1	1977	42.495
1	1977	56.059
1	1977	56.437
1	1977	46.748
1	1977	75.24
1	1977	72.22
1	1977	57.47
1	1977	41.291
1	1977	44.514
1	1977	75.37
1	1977	57.367
1	1977	54.043
1	1977	68.681
1	1977	66.353
1	1977	58.447
1	1977	60.06
1	1977	70.67
1	1977	70.41
1	1977	73.44
1	1977	67.064
1	1977	69.46
1	1977	45
1	1977	58.55
1	1977	58.69
1	1977	48.879
1	1977	70.3
1	1977	36.788
1	1977	70.795
1	1977	70.45
1	1977	70.97
1	1977	41.974
1	1977	55.527
1	1977	74.39
1	1977	65.949
1	1977	47.8
1	1977	52.537
1	1977	75.44
1	1977	75.39
1	1977	61.195
1	1977	70.59
1	1977	49.919
1	1977	62.494
1	1977	52.887
1	1977	68.3
1	1977	59.837
1	1977	59.507
1	1977	50.35
1	1977	72.76
1	1977	73.38
1	1977	69.481
1	1977	67.456
1	1977	55.764
1	1977	60.765
1	1977	44.175
1	1977	51.386
1	1977	57.674
